119.276,70.6642,123.835,73.0078
120.447,71.0869,123.835,73.0078
96.7493,54.9069,111.764,70.1792
96.7493,54.9069,104.052,69.746
96.7493,62.1156,99.3388,69.746
99.3388,62.1156,104.052,69.746
100.284,63.3173,104.052,69.746
101.275,63.7258,104.052,69.746
104.052,54.9069,111.764,69.746
104.052,54.9069,107.614,68.2466
105.047,65.2542,107.614,68.2466
107.614,54.9069,111.764,68.2466
108.583,66.6489,111.764,68.2466
111.764,54.9069,123.835,70.1792
111.764,62.078,116.336,70.1792
112.767,68.255,116.336,70.1792
113.888,68.6776,116.336,70.1792
116.336,62.078,123.835,70.1792
123.835,54.9069,180,90
123.835,76.815,150.123,90
123.835,78.6725,137.639,90
137.639,78.6725,150.123,90
143.776,78.6725,150.123,84.6401
145.056,79.3024,150.123,84.6401
146.444,79.7322,150.123,84.6401
137.639,76.815,150.123,78.6725
138.992,77.3857,150.123,78.6725
150.123,76.815,180,90
150.123,82.2339,164.621,90
150.123,82.2339,156.83,87.1363
156.83,82.2339,164.621,87.1363
158.197,82.2339,164.621,86.6158
159.534,83.6364,164.621,86.6158
160.956,84.0452,164.621,86.6158
164.621,82.2339,180,90
164.621,83.4093,171.589,90
165.856,83.4093,171.589,88.5422
167.215,84.6096,171.589,88.5422
150.123,76.815,164.621,82.2339
150.123,77.682,153.387,82.2339
123.835,54.9069,150.123,76.815
123.835,55.6271,136.132,76.815
130.001,74.383,136.132,76.815
131.295,74.8562,136.132,76.815
132.663,75.3142,136.132,76.815
123.835,55.6271,130.001,74.383
126.616,73.2379,130.001,74.383
123.835,55.6271,126.616,73.2379
136.132,55.6271,150.123,76.815
150.123,54.9069,180,76.815
150.123,54.9069,163.389,70.1966
163.389,54.9069,180,70.1966
71.5228,53.4319,123.835,54.9069
79.2195,53.8103,123.835,54.9069
-36.0721,-4.151,71.5228,53.4319
-36.0721,33.1749,10.0783,53.4319
-36.0721,44.9308,-12.2852,53.4319
-36.0721,44.9308,-22.8581,53.2033
-22.8581,44.9308,-12.2852,53.2033
-12.2852,44.9308,10.0783,53.4319
-36.0721,33.1749,-12.2852,44.9308
-12.2852,33.1749,10.0783,44.9308
-12.2852,35.6972,-1.27357,44.9308
-1.27357,35.6972,10.0783,44.9308
10.0783,33.1749,71.5228,53.4319
10.0783,42.9098,36.4427,53.4319
36.4427,42.9098,71.5228,53.4319
36.4427,42.9098,53.7266,51.3662
53.7266,42.9098,71.5228,51.3662
61.5517,47.3255,71.5228,51.3662
67.4145,47.6498,71.5228,51.3662
68.1692,48.0652,71.5228,51.3662
68.9685,48.5017,71.5228,51.3662
69.8003,48.9522,71.5228,51.3662
53.7266,42.9098,61.5517,47.3255
59.6762,43.201,61.5517,47.3255
61.5517,42.9098,71.5228,47.3255
62.2878,44.7425,71.5228,47.3255
63.0647,45.193,71.5228,47.3255
63.8357,45.6365,71.5228,47.3255
64.6376,46.0941,71.5228,47.3255
10.0783,33.1749,36.4427,42.9098
36.4427,33.1749,71.5228,42.9098
36.4427,35.2409,53.8817,42.9098
44.9329,35.2409,53.8817,41.0414
47.8204,35.6281,53.8817,41.0414
48.4316,36.0433,53.8817,41.0414
49.0994,36.4937,53.8817,41.0414
49.7512,36.93,53.8817,41.0414
50.4396,37.3874,53.8817,41.0414
51.1119,37.8308,53.8817,41.0414
51.8001,38.2812,53.8817,41.0414
52.5045,38.7387,53.8817,41.0414
53.8817,35.2409,71.5228,42.9098
53.8817,37.1034,61.3343,42.9098
54.551,40.0477,61.3343,42.9098
55.2771,40.5052,61.3343,42.9098
55.9865,40.9486,61.3343,42.9098
56.69,41.385,61.3343,42.9098
57.4333,41.8425,61.3343,42.9098
36.4427,33.1749,53.8817,35.2409
44.7858,33.524,53.8817,35.2409
45.4166,33.9673,53.8817,35.2409
-36.0721,-4.151,10.0783,33.1749
-36.0721,21.7626,-10.9913,33.1749
-10.9913,21.7626,10.0783,33.1749
-36.0721,-4.151,-10.9913,21.7626
-36.0721,1.51177,-24.0042,21.7626
-24.0042,1.51177,-10.9913,21.7626
-10.9913,-4.151,10.0783,21.7626
-10.9913,4.56322,-0.693486,21.7626
-0.693486,4.56322,10.0783,21.7626
-0.693486,-4.151,10.0783,4.56322
1.30618,-3.76305,10.0783,4.56322
1.79344,-3.31322,10.0783,4.56322
2.27981,-2.86338,10.0783,4.56322
2.77294,-2.40651,10.0783,4.56322
3.25772,-1.95666,10.0783,4.56322
3.74183,-1.5068,10.0783,4.56322
4.22531,-1.05694,10.0783,4.56322
4.69453,1.5356,10.0783,4.56322
7.47779,1.9798,10.0783,4.56322
7.96627,2.43674,10.0783,4.56322
8.45472,2.89369,10.0783,4.56322
8.94322,3.35064,10.0783,4.56322
4.69453,-1.05694,10.0783,1.5356
5.18316,-0.164225,10.0783,1.5356
5.67273,0.292686,10.0783,1.5356
10.0783,-4.151,71.5228,33.1749
10.0783,32.1715,44.0084,33.1749
10.0783,-4.151,44.0084,32.1715
10.0783,0.461094,30.1539,32.1715
10.0783,3.17325,20.6925,32.1715
10.0783,8.86097,15.8994,32.1715
14.9479,8.94007,15.8994,32.1715
15.8994,8.86097,20.6925,32.1715
16.3689,10.2479,20.6925,32.1715
16.8293,10.6698,20.6925,32.1715
17.2753,11.0777,20.6925,32.1715
17.6992,11.4644,20.6925,32.1715
18.1295,11.4644,20.6925,28.6375
18.5965,12.2801,20.6925,28.6375
19.0857,12.7232,20.6925,28.6375
19.553,13.1451,20.6925,28.6375
10.0783,3.17325,15.8994,8.86097
10.5526,4.85512,15.8994,8.86097
11.0421,5.3121,15.8994,8.86097
11.5244,5.76206,15.8994,8.86097
12.0072,6.21202,15.8994,8.86097
12.4981,6.66903,15.8994,8.86097
12.982,7.119,15.8994,8.86097
13.4742,7.57602,15.8994,8.86097
20.6925,3.17325,30.1539,32.1715
20.6925,9.44314,25.1319,32.1715
21.1446,14.5727,25.1319,32.1715
21.5946,14.9735,25.1319,32.1715
22.0857,15.4096,25.1319,32.1715
22.5946,15.8597,25.1319,32.1715
23.0734,16.2816,25.1319,32.1715
23.546,16.6966,25.1319,32.1715
24.0365,17.1256,25.1319,32.1715
25.1319,9.44314,30.1539,32.1715
25.6424,18.5182,30.1539,32.1715
26.1334,18.9402,30.1539,32.1715
26.6348,19.3692,30.1539,32.1715
27.1467,19.8053,30.1539,32.1715
27.6628,19.8053,30.1539,27.7598
28.1777,20.6775,30.1539,27.7598
28.6886,21.1066,30.1539,27.7598
30.1539,0.461094,44.0084,32.1715
30.1539,13.9552,37.6789,32.1715
30.1539,21.5563,32.7603,32.1715
30.6723,22.7683,32.7603,32.1715
31.2171,22.9786,32.7603,32.1715
31.7391,23.6249,32.7603,32.1715
32.7603,21.5563,37.6789,32.1715
33.2915,24.877,37.6789,32.1715
33.8647,25.3343,37.6789,32.1715
34.4236,25.7775,37.6789,32.1715
35.0037,26.2348,37.6789,32.1715
35.5694,26.678,37.6789,32.1715
36.1295,27.1142,37.6789,32.1715
37.6789,13.9552,44.0084,32.1715
37.6789,27.5702,39.6793,32.1715
38.2656,28.7535,39.6793,32.1715
39.6793,27.5702,44.0084,32.1715
40.2727,30.2591,44.0084,32.1715
40.8913,30.7165,44.0084,32.1715
41.5143,31.1738,44.0084,32.1715
44.0084,-4.151,71.5228,32.1715
44.0084,15.8167,58.2288,32.1715
58.2288,15.8167,71.5228,32.1715
44.0084,-4.151,58.2288,15.8167
58.2288,-4.151,71.5228,15.8167
58.2288,-4.151,64.8875,15.474
64.8875,-4.151,71.5228,15.474
71.5228,-4.151,180,53.4319
71.5228,41.4078,126.42,53.4319
71.5228,47.1098,100.528,53.4319
71.5228,51.9072,86.6903,53.4319
76.2353,52.3176,86.6903,53.4319
71.5228,47.1098,86.6903,51.9072
72.2972,50.2828,86.6903,51.9072
73.1701,50.7405,86.6903,51.9072
100.528,47.1098,126.42,53.4319
71.5228,41.4078,100.528,47.1098
100.528,41.4078,126.42,47.1098
126.42,41.4078,180,53.4319
126.42,43.2001,153.242,53.4319
153.242,43.2001,180,53.4319
71.5228,-4.151,126.42,41.4078
71.5228,7.42833,98.8065,41.4078
71.5228,15.1816,84.7781,41.4078
77.8585,22.2428,84.7781,41.4078
84.7781,15.1816,98.8065,41.4078
84.7781,22.7382,90.3217,41.4078
90.3217,22.7382,98.8065,41.4078
71.5228,7.42833,84.7781,15.1816
98.8065,7.42833,126.42,41.4078
98.8065,27.5939,111.447,41.4078
111.447,27.5939,126.42,41.4078
98.8065,7.42833,111.447,27.5939
98.8065,9.24383,105.86,27.5939
105.86,9.24383,111.447,27.5939
111.447,7.42833,126.42,27.5939
71.5228,-4.151,98.8065,7.42833
71.5228,-1.24161,86.3858,7.42833
86.3858,-1.24161,98.8065,7.42833
98.8065,-4.151,126.42,7.42833
126.42,-4.151,180,41.4078
126.42,30.6247,152.809,41.4078
126.42,32.0615,140.047,41.4078
140.047,32.0615,152.809,41.4078
152.809,30.6247,180,41.4078
126.42,-4.151,152.809,30.6247
126.42,3.77011,140.516,30.6247
126.42,3.77011,134.264,24.225
134.264,3.77011,140.516,24.225
140.516,3.77011,152.809,30.6247
140.516,3.80834,146.128,30.6247
146.128,3.80834,152.809,30.6247
126.42,-4.151,140.516,3.77011
152.809,-4.151,180,30.6247
152.809,3.0119,165.792,30.6247
152.809,3.0119,160.147,29.0655
160.147,3.0119,165.792,29.0655
165.792,3.0119,180,30.6247
165.792,3.0119,172.615,22.4378
172.615,3.0119,180,22.4378
-180,-90,-36.0721,-4.151
-180,-87.1885,-177.191,-4.151
-180,-87.13,-178.538,-4.151
-177.191,-87.1885,-36.0721,-4.151
-177.191,-35.7739,-169.417,-4.151
-169.417,-35.7739,-36.0721,-4.151
-169.417,-22.8395,-101.861,-4.151
-169.417,-19.7493,-135.438,-4.151
-169.417,-17.8351,-153.043,-4.151
-153.043,-17.8351,-135.438,-4.151
-135.438,-19.7493,-101.861,-4.151
-135.438,-19.7493,-120.146,-9.09636
-120.146,-19.7493,-101.861,-9.09636
-101.861,-22.8395,-36.0721,-4.151
-101.861,-10.1546,-72.7055,-4.151
-72.7055,-10.1546,-36.0721,-4.151
-101.861,-22.8395,-72.7055,-10.1546
-101.861,-22.8395,-88.9817,-12.9879
-88.9817,-22.8395,-72.7055,-12.9879
-72.7055,-22.8395,-36.0721,-10.1546
-72.7055,-19.4936,-52.8333,-10.1546
-52.8333,-19.4936,-36.0721,-10.1546
-169.417,-35.7739,-101.861,-22.8395
-169.417,-33.7912,-135.956,-22.8395
-169.417,-33.7912,-156.229,-23.3549
-156.229,-33.7912,-135.956,-23.3549
-135.956,-33.7912,-101.861,-22.8395
-135.956,-33.3875,-118.81,-22.8395
-118.81,-33.3875,-101.861,-22.8395
-101.861,-35.7739,-36.0721,-22.8395
-101.861,-35.5939,-65.6115,-22.8395
-101.861,-32.9654,-82.7979,-22.8395
-82.7979,-32.9654,-65.6115,-22.8395
-65.6115,-35.5939,-36.0721,-22.8395
-65.6115,-32.2414,-52.522,-22.8395
-52.522,-32.2414,-36.0721,-22.8395
-52.522,-35.5939,-36.0721,-32.2414
-39.0551,-35.2706,-36.0721,-32.2414
-38.3389,-34.8212,-36.0721,-32.2414
-37.6283,-34.3718,-36.0721,-32.2414
-177.191,-87.1885,-169.417,-35.7739
-175.406,-86.7468,-169.417,-35.7739
-173.578,-86.2912,-169.417,-35.7739
-171.792,-85.8425,-169.417,-35.7739
-169.417,-87.1885,-36.0721,-35.7739
-169.417,-39.7752,-104.752,-35.7739
-169.417,-39.7752,-136.986,-35.8382
-136.986,-39.7752,-104.752,-35.8382
-104.752,-39.7752,-36.0721,-35.7739
-104.752,-38.6401,-58.4901,-35.7739
-58.4901,-38.6401,-36.0721,-35.7739
-43.9219,-38.2336,-36.0721,-35.7739
-43.1555,-37.7772,-36.0721,-35.7739
-42.3953,-37.3209,-36.0721,-35.7739
-41.6413,-36.8645,-36.0721,-35.7739
-58.4901,-39.7752,-36.0721,-38.6401
-169.417,-87.1885,-104.752,-39.7752
-167.684,-84.7979,-104.752,-39.7752
-165.969,-84.3562,-104.752,-39.7752
-164.266,-83.9146,-104.752,-39.7752
-164.266,-60.4264,-157.598,-39.7752
-157.598,-60.4264,-104.752,-39.7752
-157.598,-59.4863,-131.332,-39.7752
-157.598,-59.4863,-144.654,-46.1982
-144.654,-59.4863,-131.332,-46.1982
-131.332,-59.4863,-104.752,-39.7752
-131.332,-59.4863,-117.101,-43.3625
-117.101,-59.4863,-104.752,-43.3625
-164.266,-83.9146,-157.598,-60.4264
-162.548,-83.4659,-157.598,-60.4264
-160.844,-83.0171,-157.598,-60.4264
-157.598,-83.9146,-104.752,-60.4264
-155.989,-81.72,-104.752,-60.4264
-154.308,-81.2643,-104.752,-60.4264
-152.64,-80.8085,-104.752,-60.4264
-151.061,-80.3738,-104.752,-60.4264
-149.418,-79.9181,-104.752,-60.4264
-147.849,-79.9181,-104.752,-62.3734
-146.319,-79.0486,-104.752,-62.3734
-144.762,-78.6068,-104.752,-62.3734
-143.167,-78.151,-104.752,-62.3734
-141.634,-77.7093,-104.752,-62.3734
-140.065,-77.7093,-104.752,-62.9481
-138.602,-76.8257,-104.752,-62.9481
-137.151,-76.3979,-104.752,-62.9481
-135.64,-75.9491,-104.752,-62.9481
-134.141,-75.5003,-104.752,-62.9481
-132.699,-75.0655,-104.752,-62.9481
-131.2,-74.6097,-104.752,-62.9481
-129.735,-74.1608,-104.752,-62.9481
-128.282,-73.712,-104.752,-62.9481
-126.84,-73.2631,-104.752,-62.9481
-125.454,-72.8283,-104.752,-62.9481
-124.012,-72.3724,-104.752,-62.9481
-122.647,-71.9376,-104.752,-62.9481
-121.271,-71.4958,-104.752,-62.9481
-119.884,-71.0469,-104.752,-62.9481
-118.551,-70.612,-104.752,-62.9481
-117.165,-70.1561,-104.752,-62.9481
-115.79,-69.7002,-104.752,-62.9481
-114.451,-69.7002,-104.752,-66.0578
-113.135,-68.8094,-104.752,-66.0578
-111.792,-68.3535,-104.752,-66.0578
-110.481,-67.9045,-104.752,-66.0578
-109.16,-67.4486,-104.752,-66.0578
-107.849,-66.9926,-104.752,-66.0578
-155.989,-83.9146,-104.752,-81.72
-167.684,-87.1885,-104.752,-84.7979
-104.752,-87.1885,-36.0721,-39.7752
-104.752,-61.3473,-70.1789,-39.7752
-104.752,-55.6619,-88.2583,-39.7752
-104.752,-54.8278,-95.7323,-39.7752
-95.7323,-54.8278,-88.2583,-39.7752
-88.2583,-55.6619,-70.1789,-39.7752
-88.2583,-55.4725,-78.1119,-39.7752
-78.1119,-55.4725,-70.1789,-39.7752
-77.0917,-55.0304,-70.1789,-39.7752
-76.0638,-54.5813,-70.1789,-39.7752
-75.0603,-54.1392,-70.1789,-39.7752
-74.0493,-53.6901,-70.1789,-39.7752
-73.0935,-53.262,-70.1789,-39.7752
-72.1453,-52.8339,-70.1789,-39.7752
-104.752,-61.3473,-88.2583,-55.6619
-91.548,-60.9805,-88.2583,-55.6619
-90.4187,-60.5385,-88.2583,-55.6619
-88.2583,-61.3473,-70.1789,-55.6619
-87.1549,-59.2405,-70.1789,-55.6619
-86.0266,-58.7844,-70.1789,-55.6619
-84.9077,-58.3284,-70.1789,-55.6619
-83.7982,-57.8723,-70.1789,-55.6619
-82.7148,-57.4232,-70.1789,-55.6619
-81.6237,-56.9671,-70.1789,-55.6619
-80.5583,-56.518,-70.1789,-55.6619
-70.1789,-61.3473,-36.0721,-39.7752
-70.1789,-60.0944,-51.8837,-39.7752
-66.199,-49.4457,-51.8837,-39.7752
-64.0141,-49.016,-51.8837,-39.7752
-63.1234,-48.5809,-51.8837,-39.7752
-62.2258,-48.1387,-51.8837,-39.7752
-61.3354,-47.6965,-51.8837,-39.7752
-60.4523,-47.2543,-51.8837,-39.7752
-59.5626,-46.8051,-51.8837,-39.7752
-58.6665,-46.3488,-51.8837,-39.7752
-57.7916,-45.8996,-51.8837,-39.7752
-56.9374,-45.4574,-51.8837,-39.7752
-56.1035,-45.0222,-51.8837,-39.7752
-55.2364,-44.5659,-51.8837,-39.7752
-54.3898,-44.1166,-51.8837,-39.7752
-53.5371,-43.6604,-51.8837,-39.7752
-70.1789,-60.0944,-66.199,-49.4457
-69.2094,-51.4865,-66.199,-49.4457
-68.232,-51.0303,-66.199,-49.4457
-66.199,-60.0944,-51.8837,-49.4457
-65.2906,-60.0944,-51.8837,-49.6336
-51.8837,-60.0944,-36.0721,-39.7752
-51.8837,-44.9418,-45.9253,-39.7752
-51.0977,-42.3336,-45.9253,-39.7752
-50.2724,-41.8773,-45.9253,-39.7752
-49.4539,-41.421,-45.9253,-39.7752
-48.6422,-40.9646,-45.9253,-39.7752
-45.9253,-60.0944,-36.0721,-44.9418
-104.752,-87.1885,-70.1789,-61.3473
-104.752,-73.5926,-88.6293,-61.3473
-103.513,-65.4564,-88.6293,-61.3473
-102.249,-65.0004,-88.6293,-61.3473
-101.034,-64.5585,-88.6293,-61.3473
-99.8092,-64.1095,-88.6293,-61.3473
-98.5757,-63.6535,-88.6293,-61.3473
-97.3898,-63.2115,-88.6293,-61.3473
-96.1763,-62.7555,-88.6293,-61.3473
-94.9728,-62.2995,-88.6293,-61.3473
-103.513,-73.5926,-88.6293,-65.4564
-88.6293,-73.5926,-70.1789,-61.3473
-104.752,-87.1885,-88.6293,-73.5926
-88.6293,-87.1885,-70.1789,-73.5926
-70.1789,-87.1885,-36.0721,-61.3473
-70.1789,-87.1885,-52.2981,-66.218
-70.1789,-86.7792,-61.6239,-66.218
-61.6239,-86.7792,-52.2981,-66.218
-52.2981,-87.1885,-36.0721,-66.218
-177.191,-90,-36.0721,-87.1885
-177.191,-89.2849,-106.514,-87.1885
-106.514,-89.2849,-36.0721,-87.1885
-36.0721,-90,180,-4.151
-36.0721,-47.2136,64.2711,-4.151
-36.0721,-28.199,15.9145,-4.151
-36.0721,-17.8297,-11.8762,-4.151
-36.0721,-17.8297,-24.0798,-7.82299
-24.0798,-17.8297,-11.8762,-7.82299
-14.6124,-17.7117,-11.8762,-7.82299
-14.073,-17.2691,-11.8762,-7.82299
-13.5364,-16.8265,-11.8762,-7.82299
-13.011,-16.3909,-11.8762,-7.82299
-11.8762,-17.8297,15.9145,-4.151
-11.8762,-16.4572,2.81588,-4.151
-7.89409,-8.44112,2.81588,-4.151
-3.42663,-8.07829,2.81588,-4.151
-2.92746,-7.62852,2.81588,-4.151
-2.42207,-7.17171,2.81588,-4.151
-1.91817,-6.7149,2.81588,-4.151
-1.42344,-6.26511,2.81588,-4.151
-0.922331,-5.80829,2.81588,-4.151
-0.42252,-5.35146,2.81588,-4.151
-11.8762,-16.4572,-7.89409,-8.44112
-11.3343,-14.9857,-7.89409,-8.44112
-10.8115,-14.543,-7.89409,-8.44112
-10.2829,-14.0934,-7.89409,-8.44112
-9.76507,-13.6507,-7.89409,-8.44112
-9.24957,-13.208,-7.89409,-8.44112
-7.89409,-16.4572,2.81588,-8.44112
-7.39456,-11.5989,2.81588,-8.44112
-6.8731,-11.1422,2.81588,-8.44112
-6.36972,-10.6995,2.81588,-8.44112
-5.85236,-10.2427,2.81588,-8.44112
-5.33699,-9.78595,2.81588,-8.44112
-4.82353,-9.32918,2.81588,-8.44112
2.81588,-16.4572,15.9145,-4.151
-36.0721,-28.199,-11.8762,-17.8297
-25.6196,-19.0149,-11.8762,-17.8297
-36.0721,-28.199,-25.6196,-19.0149
-28.1189,-28.0024,-25.6196,-19.0149
-27.5143,-27.574,-25.6196,-19.0149
-26.9041,-27.1385,-25.6196,-19.0149
-25.6196,-28.199,-11.8762,-19.0149
-25.05,-25.797,-11.8762,-19.0149
-24.4373,-25.3475,-11.8762,-19.0149
-23.8382,-24.905,-11.8762,-19.0149
-23.2336,-24.4555,-11.8762,-19.0149
-22.6238,-23.9989,-11.8762,-19.0149
-22.0366,-23.5564,-11.8762,-19.0149
-21.4348,-23.0998,-11.8762,-19.0149
-20.846,-22.6502,-11.8762,-19.0149
-20.2611,-22.2007,-11.8762,-19.0149
-19.6889,-21.7581,-11.8762,-19.0149
-19.1112,-21.3085,-11.8762,-19.0149
-18.5371,-20.859,-11.8762,-19.0149
-17.9664,-20.4094,-11.8762,-19.0149
-17.3904,-19.9527,-11.8762,-19.0149
-11.8762,-28.199,15.9145,-17.8297
-11.8762,-28.199,0.216809,-18.1055
0.216809,-28.199,15.9145,-18.1055
15.9145,-28.199,64.2711,-4.151
15.9145,-28.199,38.5859,-4.87872
15.9145,-22.1212,26.8723,-4.87872
26.8723,-22.1212,38.5859,-4.87872
38.5859,-28.199,64.2711,-4.87872
38.5859,-28.199,51.1688,-11.5166
51.1688,-28.199,64.2711,-11.5166
-36.0721,-47.2136,15.9145,-28.199
-36.0721,-30.6197,-10.9549,-28.199
-31.3079,-30.2146,-10.9549,-28.199
-30.6506,-29.7652,-10.9549,-28.199
-29.988,-29.3087,-10.9549,-28.199
-36.0721,-47.2136,-10.9549,-30.6197
-36.0721,-46.7964,-23.5643,-30.6197
-34.8232,-33.7038,-23.5643,-30.6197
-34.146,-32.1177,-23.5643,-30.6197
-33.457,-31.6613,-23.5643,-30.6197
-34.8232,-46.7964,-23.5643,-33.7038
-23.5643,-46.7964,-10.9549,-30.6197
-10.9549,-47.2136,15.9145,-30.6197
-10.9549,-44.2393,2.07588,-30.6197
2.07588,-44.2393,15.9145,-30.6197
15.9145,-47.2136,64.2711,-28.199
15.9145,-33.9207,38.1215,-28.199
38.1215,-33.9207,64.2711,-28.199
15.9145,-47.2136,38.1215,-33.9207
15.9145,-44.7303,27.0119,-33.9207
27.0119,-44.7303,38.1215,-33.9207
38.1215,-47.2136,64.2711,-33.9207
64.2711,-47.2136,180,-4.151
64.2711,-19.0996,108.946,-4.151
64.2711,-19.0996,87.4084,-8.40019
87.4084,-19.0996,108.946,-8.40019
108.946,-19.0996,180,-4.151
